bus_id,bus_name,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,price,date,rating,is_night_service,is_weekend,is_popular_route,cancellation_allowed,live_tracking
7596,ELE-7596,Bangalore,Kochi,UPSRTC,Electric Bus,40,33,07:00:00,18:00:00,11,1728.0,2026-02-23,3.9,False,False,True,True,False
7597,ELE-7597,Bangalore,Goa,Sharma Travels,Electric Bus,40,31,21:00:00,09:00:00,12,1821.6,2026-02-23,4.3,True,False,True,True,True
7598,MUL-7598,Bangalore,Goa,Kallada Travels,Multi-Axle Volvo,43,33,16:00:00,04:00:00,12,2178.0,2026-02-23,4.5,False,False,True,True,True
7599,ELE-7599,Bangalore,Goa,Raj Travels,Electric Bus,40,28,09:30:00,21:30:00,12,1584.0,2026-02-23,4.4,False,False,True,True,False
7600,NON-7600,Bangalore,Goa,Neeta Travels,Non-AC Sleeper,40,36,20:00:00,08:00:00,12,1480.05,2026-02-23,4.0,True,False,True,True,True
7601,NON-7601,Bangalore,Goa,GSRTC,Non-AC Sleeper,40,28,08:00:00,20:00:00,12,1287.0,2026-02-23,3.7,False,False,True,True,False
7602,AC -7602,Bangalore,Goa,RSRTC,AC Seater,45,39,04:30:00,16:30:00,12,1593.9,2026-02-23,3.9,True,False,True,True,False
7603,ELE-7603,Bangalore,Mangalore,DTC,Electric Bus,40,37,23:00:00,07:00:00,8,1324.8,2026-02-23,4.1,True,False,True,True,False
7604,AC -7604,Bangalore,Mangalore,Orange Travels,AC Semi-Sleeper,40,37,15:00:00,23:00:00,8,1080.0,2026-02-23,4.3,False,False,True,True,True
7605,NON-7605,Bangalore,Mangalore,UPSRTC,Non-AC Seater,50,41,12:00:00,20:00:00,8,720.0,2026-02-23,3.7,False,False,True,True,False
7606,AC -7606,Bangalore,Mangalore,HRTC,AC Sleeper,35,26,08:00:00,16:00:00,8,1296.0,2026-02-23,4.1,False,False,True,True,False
7607,AC -7607,Bangalore,Mangalore,Goa RTC,AC Seater,45,32,22:30:00,06:30:00,8,1159.2,2026-02-23,3.9,True,False,True,False,False
7608,NON-7608,Bangalore,Mangalore,OSRTC,Non-AC Sleeper,40,40,07:30:00,15:30:00,8,936.0,2026-02-23,3.8,False,False,True,True,False
7609,ELE-7609,Bangalore,Mangalore,Sharma Travels,Electric Bus,40,38,10:00:00,18:00:00,8,1152.0,2026-02-23,4.5,False,False,True,False,True
7610,MUL-7610,Bangalore,Pondicherry,APSRTC,Multi-Axle Volvo,43,32,23:00:00,05:00:00,6,1707.75,2026-02-23,4.3,True,False,True,True,False
7611,MUL-7611,Bangalore,Pondicherry,KSRTC,Multi-Axle Volvo,43,39,05:30:00,11:30:00,6,1707.75,2026-02-23,4.2,True,False,True,False,False
7612,AC -7612,Bangalore,Pondicherry,Konduskar Travels,AC Semi-Sleeper,40,31,09:00:00,15:00:00,6,1012.5,2026-02-23,4.2,False,False,True,True,True
7613,NON-7613,Bangalore,Pondicherry,Konduskar Travels,Non-AC Sleeper,40,33,04:30:00,10:30:00,6,1009.12,2026-02-23,4.1,True,False,True,True,True
7614,ELE-7614,Bangalore,Pondicherry,KPN Travels,Electric Bus,40,38,05:00:00,11:00:00,6,1242.0,2026-02-23,4.3,True,False,True,True,False
7615,AC -7615,Bangalore,Pondicherry,DTC,AC Seater,45,43,06:00:00,12:00:00,6,945.0,2026-02-23,3.8,False,False,True,True,False
7616,MUL-7616,Bangalore,Pondicherry,RedBus Express,Multi-Axle Volvo,43,41,08:00:00,14:00:00,6,1485.0,2026-02-23,4.6,False,False,True,True,True
7617,AC -7617,Chennai,Coimbatore,TNSTC,AC Sleeper,35,26,16:00:00,23:30:00,7.5,1377.0,2026-02-23,3.8,False,False,True,True,False
7618,AC -7618,Chennai,Coimbatore,UPSRTC,AC Seater,45,34,04:00:00,11:30:00,7.5,1231.65,2026-02-23,4.0,True,False,True,False,False
7619,ELE-7619,Chennai,Coimbatore,VRL Travels,Electric Bus,40,31,22:00:00,05:30:00,7.5,1407.6,2026-02-23,4.2,True,False,True,True,True
7620,ELE-7620,Chennai,Coimbatore,UPSRTC,Electric Bus,40,28,14:00:00,21:30:00,7.5,1224.0,2026-02-23,4.1,False,False,True,False,False
7621,NON-7621,Chennai,Coimbatore,Neeta Travels,Non-AC Seater,50,48,08:30:00,16:00:00,7.5,765.0,2026-02-23,4.2,False,False,True,True,False
7622,VOL-7622,Chennai,Coimbatore,MSRTC,Volvo AC,40,31,23:00:00,06:30:00,7.5,1759.5,2026-02-23,4.3,True,False,True,True,False
7623,NON-7623,Chennai,Madurai,Goa RTC,Non-AC Sleeper,40,34,17:00:00,01:00:00,8,819.0,2026-02-23,3.9,False,False,True,True,False
7624,NON-7624,Chennai,Madurai,APSRTC,Non-AC Sleeper,40,33,16:00:00,00:00:00,8,819.0,2026-02-23,3.6,False,False,True,False,False
7625,ELE-7625,Chennai,Madurai,KSRTC,Electric Bus,40,32,08:00:00,16:00:00,8,1008.0,2026-02-23,3.9,False,False,True,True,False
7626,ELE-7626,Chennai,Madurai,Raj Travels,Electric Bus,40,38,12:00:00,20:00:00,8,1008.0,2026-02-23,4.1,False,False,True,True,True
7627,MUL-7627,Chennai,Madurai,Kerala RTC,Multi-Axle Volvo,43,39,19:00:00,03:00:00,8,1386.0,2026-02-23,4.2,False,False,True,True,False
7628,NON-7628,Chennai,Madurai,Jabbar Travels,Non-AC Sleeper,40,30,08:30:00,16:30:00,8,819.0,2026-02-23,4.2,False,False,True,True,True
7629,ELE-7629,Chennai,Trichy,UPSRTC,Electric Bus,40,31,12:00:00,18:00:00,6,864.0,2026-02-23,3.9,False,False,True,False,False
7630,AC -7630,Chennai,Trichy,DTC,AC Sleeper,35,35,05:00:00,11:00:00,6,1117.8,2026-02-23,4.0,True,False,True,True,False
7631,VOL-7631,Chennai,Trichy,SETC,Volvo AC,40,28,23:30:00,05:30:00,6,1242.0,2026-02-23,4.2,True,False,True,False,False
7632,AC -7632,Chennai,Trichy,UPSRTC,AC Semi-Sleeper,40,28,13:00:00,19:00:00,6,810.0,2026-02-23,3.8,False,False,True,True,False
7633,ELE-7633,Chennai,Trichy,Kerala RTC,Electric Bus,40,38,16:00:00,22:00:00,6,864.0,2026-02-23,4.0,False,False,True,True,False
7634,AC -7634,Chennai,Trichy,Sharma Travels,AC Seater,45,44,10:30:00,16:30:00,6,756.0,2026-02-23,4.3,False,False,True,True,True
7635,NON-7635,Chennai,Salem,Orange Travels,Non-AC Seater,50,36,08:30:00,14:30:00,6,585.0,2026-02-23,3.9,False,False,True,True,True
7636,AC -7636,Chennai,Salem,National Travels,AC Sleeper,35,25,09:00:00,15:00:00,6,1053.0,2026-02-23,4.4,False,False,True,True,True
7637,ELE-7637,Chennai,Salem,RedBus Express,Electric Bus,40,28,08:00:00,14:00:00,6,936.0,2026-02-23,4.4,False,False,True,False,True
7638,AC -7638,Chennai,Salem,Goa RTC,AC Semi-Sleeper,40,35,17:00:00,23:00:00,6,877.5,2026-02-23,4.0,False,False,True,False,False
7639,AC -7639,Chennai,Salem,Goa RTC,AC Seater,45,41,23:30:00,05:30:00,6,941.85,2026-02-23,3.8,True,False,True,True,False
7640,NON-7640,Chennai,Pondicherry,Shrinath Travels,Non-AC Sleeper,40,37,21:00:00,00:00:00,3,470.93,2026-02-23,4.2,True,False,True,False,True
7641,AC -7641,Chennai,Pondicherry,Jabbar Travels,AC Seater,45,41,15:00:00,18:00:00,3,441.0,2026-02-23,4.1,False,False,True,False,True
7642,VOL-7642,Chennai,Pondicherry,Goa RTC,Volvo AC,40,38,13:00:00,16:00:00,3,630.0,2026-02-23,3.9,False,False,True,True,False
7643,ELE-7643,Chennai,Pondicherry,Goa RTC,Electric Bus,40,37,14:00:00,17:00:00,3,504.0,2026-02-23,3.8,False,False,True,True,False
7644,AC -7644,Chennai,Pondicherry,UPSRTC,AC Semi-Sleeper,40,34,16:00:00,19:00:00,3,472.5,2026-02-23,3.8,False,False,True,False,False
7645,MUL-7645,Chennai,Bangalore,Mahasagar Travels,Multi-Axle Volvo,43,32,18:00:00,01:00:00,7,1881.0,2026-02-23,4.6,False,False,True,True,False
7646,AC -7646,Chennai,Bangalore,Orange Travels,AC Semi-Sleeper,40,37,20:00:00,03:00:00,7,1474.87,2026-02-23,4.0,True,False,True,True,True
7647,NON-7647,Chennai,Bangalore,DTC,Non-AC Seater,50,50,05:30:00,12:30:00,7,983.25,2026-02-23,3.6,True,False,True,True,False
7648,NON-7648,Chennai,Bangalore,Konduskar Travels,Non-AC Seater,50,35,06:00:00,13:00:00,7,855.0,2026-02-23,3.9,False,False,True,False,True
7649,AC -7649,Chennai,Bangalore,SRS Travels,AC Seater,45,43,07:30:00,14:30:00,7,1197.0,2026-02-23,4.3,False,False,True,True,False
7650,ELE-7650,Chennai,Bangalore,HRTC,Electric Bus,40,39,09:30:00,16:30:00,7,1368.0,2026-02-23,4.0,False,False,True,True,False
7651,NON-7651,Chennai,Bangalore,Kerala RTC,Non-AC Sleeper,40,34,06:30:00,13:30:00,7,1111.5,2026-02-23,3.8,False,False,True,True,False
7652,AC -7652,Chennai,Tirupati,KSRTC,AC Semi-Sleeper,40,31,14:00:00,17:30:00,3.5,472.5,2026-02-23,3.8,False,False,True,True,False
7653,AC -7653,Chennai,Tirupati,Konduskar Travels,AC Semi-Sleeper,40,36,15:00:00,18:30:00,3.5,472.5,2026-02-23,4.1,False,False,True,False,True
7654,MUL-7654,Chennai,Tirupati,Jabbar Travels,Multi-Axle Volvo,43,39,07:00:00,10:30:00,3.5,693.0,2026-02-23,4.5,False,False,True,True,True
7655,VOL-7655,Chennai,Tirupati,TNSTC,Volvo AC,40,29,23:30:00,03:00:00,3.5,724.5,2026-02-23,4.3,True,False,True,True,False
7656,MUL-7656,Chennai,Vellore,UPSRTC,Multi-Axle Volvo,43,43,06:00:00,09:00:00,3,594.0,2026-02-23,4.2,False,False,True,True,False
7657,MUL-7657,Chennai,Vellore,OSRTC,Multi-Axle Volvo,43,39,21:30:00,00:30:00,3,683.1,2026-02-23,4.1,True,False,True,True,False
7658,VOL-7658,Chennai,Vellore,Paulo Travels,Volvo AC,40,37,10:30:00,13:30:00,3,540.0,2026-02-23,4.2,False,False,True,False,True
7659,AC -7659,Chennai,Vellore,RedBus Express,AC Seater,45,42,18:00:00,21:00:00,3,378.0,2026-02-23,4.0,False,False,True,False,True
7660,NON-7660,Chennai,Vellore,Kerala RTC,Non-AC Sleeper,40,31,16:00:00,19:00:00,3,351.0,2026-02-23,3.9,False,False,True,True,False
7661,NON-7661,Kochi,Trivandrum,KPN Travels,Non-AC Sleeper,40,29,13:00:00,18:00:00,5,526.5,2026-02-23,3.9,False,False,True,True,True
7662,MUL-7662,Kochi,Trivandrum,DTC,Multi-Axle Volvo,43,34,21:00:00,02:00:00,5,1024.65,2026-02-23,4.4,True,False,True,False,False
7663,NON-7663,Kochi,Trivandrum,Raj Travels,Non-AC Sleeper,40,40,09:00:00,14:00:00,5,526.5,2026-02-23,4.2,False,False,True,True,False
7664,NON-7664,Kochi,Trivandrum,MSRTC,Non-AC Seater,50,48,10:30:00,15:30:00,5,405.0,2026-02-23,3.6,False,False,True,True,False
7665,AC -7665,Kochi,Trivandrum,Kallada Travels,AC Sleeper,35,29,07:00:00,12:00:00,5,729.0,2026-02-23,4.4,False,False,True,True,True
7666,AC -7666,Kochi,Trivandrum,SR Travels,AC Semi-Sleeper,40,38,11:30:00,16:30:00,5,607.5,2026-02-23,4.3,False,False,True,True,True
7667,AC -7667,Kochi,Kozhikode,SRS Travels,AC Semi-Sleeper,40,35,06:30:00,10:30:00,4,472.5,2026-02-23,4.3,False,False,True,True,True
7668,AC -7668,Kochi,Kozhikode,SETC,AC Sleeper,35,35,12:00:00,16:00:00,4,567.0,2026-02-23,4.2,False,False,True,True,False
7669,MUL-7669,Kochi,Kozhikode,Orange Travels,Multi-Axle Volvo,43,41,05:30:00,09:30:00,4,796.95,2026-02-23,4.4,True,False,True,False,True
7670,NON-7670,Kochi,Kozhikode,SETC,Non-AC Sleeper,40,34,09:30:00,13:30:00,4,409.5,2026-02-23,3.9,False,False,True,True,False
7671,AC -7671,Kochi,Kozhikode,Orange Travels,AC Sleeper,35,31,18:00:00,22:00:00,4,567.0,2026-02-23,4.4,False,False,True,False,False
7672,AC -7672,Kochi,Kozhikode,APSRTC,AC Seater,45,43,10:00:00,14:00:00,4,441.0,2026-02-23,3.7,False,False,True,True,False
7673,VOL-7673,Kochi,Bangalore,RSRTC,Volvo AC,40,38,20:00:00,07:00:00,11,2484.0,2026-02-23,3.9,True,False,True,False,False
7674,MUL-7674,Kochi,Bangalore,Paulo Travels,Multi-Axle Volvo,43,34,04:30:00,15:30:00,11,2732.4,2026-02-23,4.3,True,False,True,True,False
7675,NON-7675,Kochi,Bangalore,Paulo Travels,Non-AC Seater,50,47,23:00:00,10:00:00,11,1242.0,2026-02-23,3.8,True,False,True,True,False
7676,VOL-7676,Kochi,Bangalore,IntrCity SmartBus,Volvo AC,40,31,21:30:00,08:30:00,11,2484.0,2026-02-23,4.5,True,False,True,True,True
7677,AC -7677,Kochi,Bangalore,Paulo Travels,AC Seater,45,33,16:00:00,03:00:00,11,1512.0,2026-02-23,4.4,False,False,True,False,False
7678,VOL-7678,Kochi,Coimbatore,SETC,Volvo AC,40,35,04:30:00,08:30:00,4,724.5,2026-02-23,4.2,True,False,True,True,False
7679,VOL-7679,Kochi,Coimbatore,SETC,Volvo AC,40,33,22:00:00,02:00:00,4,724.5,2026-02-23,4.1,True,False,True,True,False
7680,VOL-7680,Kochi,Coimbatore,Raj Travels,Volvo AC,40,29,08:00:00,12:00:00,4,630.0,2026-02-23,4.4,False,False,True,True,False
7681,AC -7681,Kochi,Coimbatore,National Travels,AC Semi-Sleeper,40,36,10:00:00,14:00:00,4,472.5,2026-02-23,4.1,False,False,True,True,True
7682,NON-7682,Kochi,Coimbatore,UPSRTC,Non-AC Seater,50,47,06:30:00,10:30:00,4,315.0,2026-02-23,3.7,False,False,True,False,False
7683,AC -7683,Trivandrum,Kanyakumari,Parveen Travels,AC Sleeper,35,35,10:00:00,12:30:00,2.5,405.0,2026-02-23,4.4,False,False,True,False,False
7684,VOL-7684,Trivandrum,Kanyakumari,HRTC,Volvo AC,40,29,21:00:00,23:30:00,2.5,517.5,2026-02-23,4.0,True,False,True,False,False
7685,VOL-7685,Trivandrum,Kanyakumari,MSRTC,Volvo AC,40,39,10:30:00,13:00:00,2.5,450.0,2026-02-23,4.2,False,False,True,True,False
7686,AC -7686,Trivandrum,Kanyakumari,National Travels,AC Seater,45,38,04:30:00,07:00:00,2.5,362.25,2026-02-23,4.3,True,False,True,True,False
7687,AC -7687,Kozhikode,Bangalore,GSRTC,AC Seater,45,39,20:30:00,05:30:00,9,1376.55,2026-02-23,3.8,True,False,True,True,False
7688,NON-7688,Kozhikode,Bangalore,National Travels,Non-AC Seater,50,37,05:00:00,14:00:00,9,983.25,2026-02-23,3.9,True,False,True,False,True
7689,MUL-7689,Kozhikode,Bangalore,National Travels,Multi-Axle Volvo,43,33,21:00:00,06:00:00,9,2163.15,2026-02-23,4.7,True,False,True,True,False
7690,VOL-7690,Kozhikode,Bangalore,APSRTC,Volvo AC,40,36,20:00:00,05:00:00,9,1966.5,2026-02-23,4.2,True,False,True,False,False
7691,MUL-7691,Kolkata,Siliguri,Goa RTC,Multi-Axle Volvo,43,31,15:00:00,01:00:00,10,1782.0,2026-02-23,4.2,False,False,True,True,False
7692,AC -7692,Kolkata,Siliguri,VRL Travels,AC Semi-Sleeper,40,40,11:00:00,21:00:00,10,1215.0,2026-02-23,4.2,False,False,True,False,True
7693,VOL-7693,Kolkata,Siliguri,MSRTC,Volvo AC,40,29,16:00:00,02:00:00,10,1620.0,2026-02-23,4.0,False,False,True,True,False
7694,NON-7694,Kolkata,Siliguri,SR Travels,Non-AC Sleeper,40,29,06:00:00,16:00:00,10,1053.0,2026-02-23,4.0,False,False,True,True,True
7695,VOL-7695,Kolkata,Siliguri,VRL Travels,Volvo AC,40,31,12:00:00,22:00:00,10,1620.0,2026-02-23,4.3,False,False,True,True,True
7696,NON-7696,Kolkata,Siliguri,OSRTC,Non-AC Seater,50,37,20:00:00,06:00:00,10,931.5,2026-02-23,3.8,True,False,True,False,False
7697,VOL-7697,Kolkata,Siliguri,MSRTC,Volvo AC,40,31,21:30:00,07:30:00,10,1863.0,2026-02-23,4.0,True,False,True,True,False
7698,VOL-7698,Kolkata,Patna,RedBus Express,Volvo AC,40,38,15:00:00,23:00:00,8,1170.0,2026-02-23,4.4,False,False,True,False,False
7699,VOL-7699,Kolkata,Patna,Orange Travels,Volvo AC,40,38,04:30:00,12:30:00,8,1345.5,2026-02-23,4.5,True,False,True,False,True
7700,AC -7700,Kolkata,Patna,Neeta Travels,AC Seater,45,36,23:00:00,07:00:00,8,941.85,2026-02-23,4.3,True,False,True,True,True
7701,NON-7701,Kolkata,Patna,APSRTC,Non-AC Seater,50,37,07:30:00,15:30:00,8,585.0,2026-02-23,3.8,False,False,True,False,False
7702,AC -7702,Kolkata,Bhubaneswar,Paulo Travels,AC Seater,45,35,07:00:00,15:00:00,8,1071.0,2026-02-23,4.1,False,False,True,True,True
7703,ELE-7703,Kolkata,Bhubaneswar,MSRTC,Electric Bus,40,30,14:00:00,22:00:00,8,1224.0,2026-02-23,4.2,False,False,True,False,False
7704,NON-7704,Kolkata,Bhubaneswar,KPN Travels,Non-AC Seater,50,37,06:30:00,14:30:00,8,765.0,2026-02-23,4.1,False,False,True,True,True
7705,NON-7705,Kolkata,Bhubaneswar,Neeta Travels,Non-AC Sleeper,40,37,05:30:00,13:30:00,8,1143.67,2026-02-23,4.2,True,False,True,True,True
7706,VOL-7706,Kolkata,Bhubaneswar,Kallada Travels,Volvo AC,40,34,12:00:00,20:00:00,8,1530.0,2026-02-23,4.6,False,False,True,True,True
7707,AC -7707,Kolkata,Bhubaneswar,UPSRTC,AC Sleeper,35,35,11:00:00,19:00:00,8,1377.0,2026-02-23,3.8,False,False,True,False,False
7708,MUL-7708,Kolkata,Bhubaneswar,MSRTC,Multi-Axle Volvo,43,43,05:00:00,13:00:00,8,1935.45,2026-02-23,4.3,True,False,True,True,False
7709,ELE-7709,Kolkata,Ranchi,Greenline Travels,Electric Bus,40,31,05:00:00,13:00:00,8,1159.2,2026-02-23,4.4,True,False,True,True,False
7710,ELE-7710,Kolkata,Ranchi,TNSTC,Electric Bus,40,37,13:00:00,21:00:00,8,1008.0,2026-02-23,3.9,False,False,True,True,False
7711,AC -7711,Kolkata,Ranchi,SR Travels,AC Semi-Sleeper,40,37,04:30:00,12:30:00,8,1086.75,2026-02-23,4.4,True,False,True,False,True
7712,MUL-7712,Kolkata,Ranchi,KSRTC,Multi-Axle Volvo,43,35,10:30:00,18:30:00,8,1386.0,2026-02-23,4.2,False,False,True,False,False
7713,AC -7713,Ahmedabad,Surat,GSRTC,AC Semi-Sleeper,40,32,21:00:00,00:30:00,3.5,543.38,2026-02-23,4.1,True,False,True,True,False
7714,NON-7714,Ahmedabad,Surat,Neeta Travels,Non-AC Seater,50,49,05:30:00,09:00:00,3.5,362.25,2026-02-23,4.0,True,False,True,True,True
7715,ELE-7715,Ahmedabad,Surat,Sharma Travels,Electric Bus,40,38,07:30:00,11:00:00,3.5,504.0,2026-02-23,4.3,False,False,True,True,True
7716,AC -7716,Ahmedabad,Surat,HRTC,AC Semi-Sleeper,40,38,21:30:00,01:00:00,3.5,543.38,2026-02-23,4.1,True,False,True,True,False
7717,NON-7717,Ahmedabad,Vadodara,SR Travels,Non-AC Seater,50,43,09:30:00,11:30:00,2,225.0,2026-02-23,3.9,False,False,True,True,False
7718,AC -7718,Ahmedabad,Vadodara,Green Line Travels,AC Sleeper,35,32,14:00:00,16:00:00,2,405.0,2026-02-23,4.3,False,False,True,True,False
7719,MUL-7719,Ahmedabad,Vadodara,Neeta Travels,Multi-Axle Volvo,43,32,22:00:00,00:00:00,2,569.25,2026-02-23,4.6,True,False,True,True,True
7720,AC -7720,Ahmedabad,Vadodara,Green Line Travels,AC Seater,45,39,05:30:00,07:30:00,2,362.25,2026-02-23,4.0,True,False,True,True,True
7721,AC -7721,Ahmedabad,Rajkot,Parveen Travels,AC Seater,45,42,22:30:00,02:30:00,4,579.6,2026-02-23,4.1,True,False,True,True,True
7722,AC -7722,Ahmedabad,Rajkot,National Travels,AC Sleeper,35,30,21:00:00,01:00:00,4,745.2,2026-02-23,4.1,True,False,True,False,True
7723,VOL-7723,Ahmedabad,Rajkot,DTC,Volvo AC,40,39,14:00:00,18:00:00,4,720.0,2026-02-23,4.0,False,False,True,True,False
7724,AC -7724,Ahmedabad,Rajkot,Greenline Travels,AC Semi-Sleeper,40,38,05:30:00,09:30:00,4,621.0,2026-02-23,4.2,True,False,True,False,False
7725,NON-7725,Ahmedabad,Rajkot,Jabbar Travels,Non-AC Sleeper,40,29,09:00:00,13:00:00,4,468.0,2026-02-23,4.1,False,False,True,True,True
7726,NON-7726,Ahmedabad,Rajkot,Greenline Travels,Non-AC Seater,50,48,19:00:00,23:00:00,4,360.0,2026-02-23,4.1,False,False,True,False,False
7727,AC -7727,Surat,Mumbai,MSRTC,AC Sleeper,35,35,08:30:00,13:30:00,5,810.0,2026-02-23,3.8,False,False,True,False,False
7728,AC -7728,Surat,Mumbai,RSRTC,AC Seater,45,35,10:30:00,15:30:00,5,630.0,2026-02-23,4.0,False,False,True,False,False
7729,AC -7729,Surat,Mumbai,Greenline Travels,AC Sleeper,35,31,04:30:00,09:30:00,5,931.5,2026-02-23,4.3,True,False,True,True,True
7730,AC -7730,Surat,Mumbai,GSRTC,AC Sleeper,35,34,19:00:00,00:00:00,5,810.0,2026-02-23,3.9,False,False,True,True,False
7731,AC -7731,Surat,Mumbai,APSRTC,AC Semi-Sleeper,40,29,05:00:00,10:00:00,5,776.25,2026-02-23,3.8,True,False,True,True,False
7732,NON-7732,Hyderabad,Vijayawada,APSRTC,Non-AC Seater,50,48,22:30:00,03:30:00,5,517.5,2026-02-23,3.5,True,False,True,True,False
7733,ELE-7733,Hyderabad,Vijayawada,SR Travels,Electric Bus,40,30,13:00:00,18:00:00,5,720.0,2026-02-23,4.5,False,False,True,True,True
7734,MUL-7734,Hyderabad,Vijayawada,Shrinath Travels,Multi-Axle Volvo,43,40,21:30:00,02:30:00,5,1138.5,2026-02-23,4.6,True,False,True,False,False
7735,NON-7735,Hyderabad,Vijayawada,VRL Travels,Non-AC Seater,50,49,11:30:00,16:30:00,5,450.0,2026-02-23,4.2,False,False,True,True,True
7736,NON-7736,Hyderabad,Visakhapatnam,TNSTC,Non-AC Seater,50,41,09:00:00,19:00:00,10,765.0,2026-02-23,3.8,False,False,True,False,False
7737,MUL-7737,Hyderabad,Visakhapatnam,Kerala RTC,Multi-Axle Volvo,43,32,19:00:00,05:00:00,10,1683.0,2026-02-23,4.2,False,False,True,True,False
7738,AC -7738,Hyderabad,Visakhapatnam,RedBus Express,AC Semi-Sleeper,40,39,20:00:00,06:00:00,10,1319.62,2026-02-23,4.3,True,False,True,True,True
7739,AC -7739,Hyderabad,Visakhapatnam,Kerala RTC,AC Seater,45,42,15:00:00,01:00:00,10,1071.0,2026-02-23,3.9,False,False,True,False,False
7740,NON-7740,Pune,Goa,Kerala RTC,Non-AC Sleeper,40,28,16:00:00,02:00:00,10,1053.0,2026-02-23,3.6,False,False,True,True,False
7741,MUL-7741,Pune,Goa,RSRTC,Multi-Axle Volvo,43,37,05:00:00,15:00:00,10,2049.3,2026-02-23,4.0,True,False,True,True,False
7742,ELE-7742,Pune,Goa,Greenline Travels,Electric Bus,40,35,18:00:00,04:00:00,10,1296.0,2026-02-23,4.5,False,False,True,False,True
7743,VOL-7743,Pune,Goa,HRTC,Volvo AC,40,35,14:00:00,00:00:00,10,1620.0,2026-02-23,4.3,False,False,True,True,False
7744,NON-7744,Pune,Goa,TNSTC,Non-AC Seater,50,41,07:30:00,17:30:00,10,810.0,2026-02-23,3.6,False,False,True,True,False
7745,ELE-7745,Pune,Goa,Kallada Travels,Electric Bus,40,39,13:00:00,23:00:00,10,1296.0,2026-02-23,4.3,False,False,True,True,False
7746,AC -7746,Pune,Goa,Kallada Travels,AC Semi-Sleeper,40,37,08:30:00,18:30:00,10,1215.0,2026-02-23,4.4,False,False,True,True,False
7747,NON-7747,Jaipur,Udaipur,TNSTC,Non-AC Seater,50,37,04:00:00,10:00:00,6,569.25,2026-02-23,3.8,True,False,True,True,False
7748,NON-7748,Jaipur,Udaipur,OSRTC,Non-AC Sleeper,40,35,13:00:00,19:00:00,6,643.5,2026-02-23,3.9,False,False,True,False,False
7749,AC -7749,Jaipur,Udaipur,RSRTC,AC Semi-Sleeper,40,38,16:00:00,22:00:00,6,742.5,2026-02-23,4.0,False,False,True,False,False
7750,AC -7750,Jaipur,Udaipur,Neeta Travels,AC Seater,45,35,15:00:00,21:00:00,6,693.0,2026-02-23,4.2,False,False,True,False,False
7751,AC -7751,Jaipur,Udaipur,APSRTC,AC Sleeper,35,33,19:00:00,01:00:00,6,891.0,2026-02-23,4.1,False,False,True,False,False
7752,VOL-7752,Delhi,Chandigarh,SRS Travels,Volvo AC,40,32,06:00:00,11:00:00,5,1080.0,2026-02-24,4.5,False,False,True,True,True
7753,AC -7753,Delhi,Chandigarh,Orange Travels,AC Seater,45,34,05:30:00,10:30:00,5,869.4,2026-02-24,4.1,True,False,True,False,False
7754,VOL-7754,Delhi,Chandigarh,HRTC,Volvo AC,40,34,15:00:00,20:00:00,5,1080.0,2026-02-24,4.2,False,False,True,True,False
7755,NON-7755,Delhi,Chandigarh,Green Line Travels,Non-AC Sleeper,40,31,08:00:00,13:00:00,5,702.0,2026-02-24,4.0,False,False,True,False,False
7756,AC -7756,Delhi,Chandigarh,RedBus Express,AC Semi-Sleeper,40,36,08:30:00,13:30:00,5,810.0,2026-02-24,4.2,False,False,True,True,True
7757,AC -7757,Delhi,Chandigarh,GSRTC,AC Semi-Sleeper,40,39,20:00:00,01:00:00,5,931.5,2026-02-24,4.1,True,False,True,True,False
7758,VOL-7758,Delhi,Jaipur,Goa RTC,Volvo AC,40,31,15:00:00,20:30:00,5.5,1350.0,2026-02-24,4.1,False,False,True,True,False
7759,NON-7759,Delhi,Jaipur,RSRTC,Non-AC Seater,50,50,04:00:00,09:30:00,5.5,776.25,2026-02-24,3.7,True,False,True,True,False
7760,AC -7760,Delhi,Jaipur,KSRTC,AC Seater,45,36,21:30:00,03:00:00,5.5,1086.75,2026-02-24,3.9,True,False,True,True,False
7761,NON-7761,Delhi,Jaipur,Shrinath Travels,Non-AC Sleeper,40,38,14:00:00,19:30:00,5.5,877.5,2026-02-24,3.9,False,False,True,True,False
7762,AC -7762,Delhi,Jaipur,MSRTC,AC Semi-Sleeper,40,30,20:00:00,01:30:00,5.5,1164.38,2026-02-24,3.8,True,False,True,True,False
7763,NON-7763,Delhi,Agra,Mahasagar Travels,Non-AC Seater,50,49,11:30:00,15:30:00,4,495.0,2026-02-24,4.0,False,False,True,True,False
7764,AC -7764,Delhi,Agra,Shrinath Travels,AC Semi-Sleeper,40,28,23:00:00,03:00:00,4,853.87,2026-02-24,4.1,True,False,True,True,False
7765,AC -7765,Delhi,Agra,KSRTC,AC Sleeper,35,30,13:00:00,17:00:00,4,891.0,2026-02-24,4.2,False,False,True,True,False
7766,ELE-7766,Delhi,Agra,GSRTC,Electric Bus,40,33,21:30:00,01:30:00,4,910.8,2026-02-24,4.1,True,False,True,True,False
7767,NON-7767,Delhi,Agra,RedBus Express,Non-AC Sleeper,40,29,06:00:00,10:00:00,4,643.5,2026-02-24,4.1,False,False,True,True,True
